Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
48,1,117,1,22,3,1,1,1900,4,0,58,3,4,4,4,2,17174,2437,3,0,11,3,2,80,1,24,3,3,22,17,4,7,0
44,1,170,1,1,4,0,1,1903,2,1,78,4,2,7,1,1,5033,9364,2,0,15,3,4,80,1,10,5,3,2,0,2,2,0
34,0,967,1,16,4,3,1,1905,4,1,85,1,1,1,1,1,2307,14460,1,1,23,4,2,80,1,5,2,3,5,2,3,0,1
56,1,1162,1,24,2,0,1,1907,1,1,97,3,1,2,4,0,2587,10261,1,0,16,3,4,80,0,5,3,3,4,2,1,0,1
36,1,335,0,17,2,2,1,1908,3,1,33,2,2,0,2,1,5507,16822,2,0,16,3,3,80,2,12,1,1,4,2,1,3,0
41,1,337,0,8,3,2,1,1909,3,0,54,3,2,0,2,1,4393,26841,5,0,21,4,3,80,1,14,3,3,5,4,1,4,0
42,1,1396,1,6,3,1,1,1911,3,1,83,3,3,6,1,1,13348,14842,9,0,13,3,2,80,1,18,3,4,13,7,5,7,0
31,1,1079,0,10,2,1,1,1912,3,0,86,3,2,0,4,2,6583,20115,2,1,11,3,4,80,1,8,2,3,5,2,1,4,0
34,1,735,0,3,1,1,1,1915,4,0,75,2,2,0,4,1,8103,16495,3,1,12,3,3,80,0,9,3,2,4,2,0,1,0
31,1,471,1,4,3,1,1,1916,1,0,62,4,1,2,3,2,3978,16031,8,0,12,3,2,80,1,4,0,2,2,2,2,2,0
26,1,1096,1,6,3,4,1,1918,3,1,61,4,1,2,4,1,2544,7102,0,0,18,3,1,80,1,8,3,3,7,7,7,7,0
45,1,1297,1,1,4,1,1,1922,2,1,44,3,2,7,3,0,5399,14511,4,0,12,3,3,80,0,12,3,3,4,2,0,3,0
33,1,217,0,10,4,2,1,1924,2,1,43,3,2,0,3,0,5487,10410,1,0,14,3,2,80,0,10,2,2,10,4,0,9,0
28,1,783,0,1,2,0,1,1927,3,1,42,2,2,0,4,1,6834,19255,1,1,12,3,3,80,1,7,2,3,7,7,0,7,0
29,1,746,0,24,3,3,1,1928,3,1,45,4,1,5,1,0,1091,10642,1,0,17,3,4,80,0,1,3,3,1,0,0,0,1
39,0,1251,0,21,4,0,1,1929,1,0,32,1,2,0,3,1,5736,3987,6,0,19,3,3,80,1,10,1,3,3,2,1,2,0
27,1,1354,1,2,4,3,1,1931,2,1,41,3,1,1,2,1,2226,6073,1,0,11,3,3,80,1,6,3,2,5,3,1,2,0
34,1,735,1,22,4,4,1,1932,3,1,86,2,2,1,4,1,5747,26496,1,1,15,3,2,80,0,16,3,3,15,10,6,11,0
28,1,1475,0,13,2,2,1,1933,4,0,84,3,2,0,3,0,9854,23352,3,1,11,3,4,80,0,6,0,3,2,0,2,2,1
47,0,1169,1,14,4,3,1,1934,3,1,64,3,2,1,2,1,5467,2125,8,0,18,3,3,80,1,16,4,4,8,7,1,7,0
56,1,1443,0,11,5,2,1,1935,4,0,89,2,2,0,1,1,5380,20328,4,0,16,3,3,80,1,6,3,3,0,0,0,0,0
39,1,867,1,9,2,1,1,1936,1,1,87,3,2,3,1,1,5151,12315,1,0,25,4,4,80,1,10,3,3,10,0,7,9,0
38,1,1394,1,8,3,1,1,1937,4,0,58,2,2,1,2,2,2133,18115,1,1,16,3,3,80,1,20,3,3,20,11,0,7,0
58,1,605,0,21,3,0,1,1938,4,0,72,3,4,4,4,1,17875,11761,4,1,13,3,3,80,1,29,2,2,1,0,0,0,0
32,1,238,1,5,2,0,1,1939,1,0,47,4,1,1,3,0,2432,15318,3,1,14,3,1,80,0,8,2,3,4,1,0,3,1
38,1,1206,1,9,2,0,1,1940,2,1,71,3,1,1,4,2,4771,14293,2,0,19,3,4,80,2,10,0,4,5,2,0,3,0
49,1,1064,1,2,1,0,1,1941,2,1,42,3,5,6,4,1,19161,13738,3,0,15,3,4,80,0,28,3,3,5,4,4,3,0
42,1,419,0,12,4,2,1,1943,2,1,77,3,2,0,4,2,5087,2900,3,1,12,3,3,80,2,14,4,3,0,0,0,0,0
27,1,1337,2,22,3,5,1,1944,1,0,58,2,1,8,2,1,2863,19555,1,0,12,3,1,80,0,1,2,3,1,0,0,0,1
35,1,682,0,18,4,1,1,1945,2,1,71,3,2,0,1,1,5561,15975,0,0,16,3,4,80,1,6,2,1,5,3,0,4,0
28,0,1103,1,16,3,1,1,1947,3,1,49,3,1,1,3,0,2144,2122,1,0,14,3,3,80,0,5,3,2,5,3,1,4,0
31,0,976,1,3,2,1,1,1948,3,1,48,3,1,1,1,2,3065,3995,1,1,13,3,4,80,1,4,3,4,4,2,2,3,0
36,0,1351,1,9,4,0,1,1949,1,1,66,4,1,2,2,1,2810,9238,1,0,22,4,2,80,0,5,3,3,5,4,0,2,0
34,1,937,0,1,3,2,1,1950,1,1,32,3,3,0,4,0,9888,6770,1,0,21,4,1,80,0,14,3,2,14,8,2,1,0
34,1,1239,0,13,4,1,1,1951,4,1,39,3,3,0,3,2,8628,22914,1,0,18,3,3,80,1,9,2,2,8,7,1,1,0
26,1,157,1,1,3,1,1,1952,3,1,95,3,1,2,1,0,2867,20006,0,0,13,3,4,80,0,8,6,2,7,7,7,6,0
29,1,136,1,1,3,0,1,1954,1,1,89,3,2,7,1,1,5373,6225,0,0,12,3,1,80,1,6,5,2,5,3,0,2,0
32,0,1146,1,15,4,1,1,1955,3,0,34,3,2,7,4,2,6667,16542,5,0,18,3,2,80,1,9,6,3,5,1,1,2,0
31,1,1125,1,1,3,0,1,1956,4,1,48,1,2,1,1,1,5003,5771,1,0,21,4,2,80,0,10,6,3,10,8,8,7,0
28,1,1404,1,17,3,3,1,1960,3,1,32,2,1,2,4,2,2367,18779,5,0,12,3,1,80,1,6,2,2,4,1,0,3,1
38,1,1404,0,1,3,0,1,1961,1,1,59,2,1,5,1,0,2858,11473,4,0,14,3,1,80,0,20,3,2,1,0,0,0,0
35,1,1224,0,7,4,0,1,1962,3,0,55,3,2,0,4,1,5204,13586,1,1,11,3,4,80,0,10,2,3,10,8,0,9,0
27,1,954,0,9,3,2,1,1965,4,1,44,3,2,0,4,0,4105,5099,1,0,14,3,1,80,0,7,5,3,7,7,0,7,0
32,1,1373,1,5,4,0,1,1966,4,1,56,2,2,3,4,0,9679,10138,8,0,24,4,2,80,0,8,1,3,1,0,0,0,0
31,1,754,0,26,4,2,1,1967,1,1,63,3,2,0,4,1,5617,21075,1,1,11,3,3,80,0,10,4,3,10,7,0,8,1
53,1,1168,0,24,4,0,1,1968,1,1,66,3,3,0,1,0,10448,5843,6,1,13,3,2,80,0,15,2,2,2,2,2,2,1
54,1,155,1,9,2,0,1,1969,1,0,67,3,2,1,3,1,2897,22474,3,0,11,3,3,80,2,9,6,2,4,3,2,3,0
33,1,1303,1,7,2,0,1,1970,4,1,36,3,2,7,3,2,5968,18079,1,0,20,4,3,80,3,9,2,3,9,7,2,8,0
43,1,574,1,11,3,0,1,1971,1,1,30,3,3,7,3,1,7510,16873,1,0,17,3,2,80,1,10,1,3,10,9,0,9,0
38,1,1444,2,1,4,4,1,1972,4,1,88,3,1,8,2,1,2991,5224,0,1,11,3,2,80,1,7,2,3,6,2,1,2,0
55,1,189,2,26,4,5,1,1973,3,1,71,4,5,4,2,1,19636,25811,4,1,18,3,1,80,1,35,0,3,10,9,1,4,0
31,1,1276,1,2,1,1,1,1974,4,0,59,1,1,2,4,2,1129,17536,1,1,11,3,3,80,3,1,4,3,1,0,0,0,0
39,1,119,0,15,4,2,1,1975,2,1,77,3,4,0,1,0,13341,25098,0,0,12,3,1,80,0,21,3,3,20,8,11,10,0
42,0,335,1,23,2,0,1,1976,4,1,37,2,2,1,3,0,4332,14811,1,0,12,3,4,80,0,20,2,3,20,9,3,7,0
31,0,697,1,10,3,1,1,1979,3,0,40,3,3,6,3,1,11031,26862,4,0,20,4,3,80,1,13,2,4,11,7,4,8,0
54,1,157,1,10,3,1,1,1980,3,0,77,3,2,3,1,0,4440,25198,6,1,19,3,4,80,0,9,3,3,5,2,1,4,0
24,1,771,1,1,2,0,1,1981,2,1,45,2,2,7,3,0,4617,14120,1,0,12,3,2,80,0,4,2,2,4,3,1,2,0
23,1,571,1,12,2,4,1,1982,4,1,78,3,1,2,4,0,2647,13672,1,0,13,3,3,80,0,5,6,4,5,2,1,4,0
40,1,692,1,11,3,3,1,1985,4,0,73,3,2,2,3,1,6323,26849,1,0,11,3,1,80,1,10,2,4,10,9,9,4,0
40,1,444,0,2,2,2,1,1986,2,0,92,3,2,0,2,1,5677,4258,3,0,14,3,3,80,1,15,4,3,11,8,5,10,0
25,1,309,2,2,3,5,1,1987,3,0,82,3,1,8,2,1,2187,19655,4,0,14,3,3,80,0,6,3,3,2,0,1,2,0
30,1,911,1,1,2,1,1,1989,4,1,76,3,1,2,2,1,3748,4077,1,0,13,3,3,80,0,12,6,2,12,8,1,7,0
25,1,977,1,2,1,4,1,1992,4,1,57,3,1,2,3,2,3977,7298,6,1,19,3,3,80,1,7,2,2,2,2,0,2,0
47,1,1180,1,25,3,1,1,1993,1,1,84,3,3,7,3,0,8633,13084,2,0,23,4,2,80,0,25,3,3,17,14,12,11,0
33,0,1313,1,1,2,1,1,1994,2,1,59,2,1,2,3,2,2008,20439,1,0,12,3,3,80,3,1,2,2,1,1,0,0,0
38,1,1321,0,1,4,0,1,1995,4,1,86,3,2,0,2,1,4440,7636,0,0,15,3,1,80,2,16,3,3,15,13,5,8,0
31,1,1154,0,2,2,0,1,1996,1,1,54,3,1,5,3,1,3067,6393,0,0,19,3,3,80,1,3,1,3,2,2,1,2,0
38,1,508,1,6,4,0,1,1997,1,1,72,2,2,3,3,1,5321,14284,2,0,11,3,4,80,1,10,1,3,8,3,7,7,0
42,1,557,1,18,4,0,1,1998,4,1,35,3,2,1,1,2,5410,11189,6,1,17,3,3,80,1,9,3,2,4,3,1,2,0
41,1,642,1,1,3,0,1,1999,4,1,76,3,1,1,4,1,2782,21412,3,0,22,4,1,80,1,12,3,3,5,3,1,0,0
47,0,1162,1,1,1,1,1,2000,3,0,98,3,3,6,2,1,11957,17231,0,0,18,3,1,80,2,14,3,1,13,8,5,12,0
35,1,1490,1,11,4,1,1,2003,4,1,43,3,1,2,3,1,2660,20232,7,1,11,3,3,80,1,5,3,3,2,2,2,2,0
22,1,581,1,1,2,0,1,2007,4,1,63,3,1,1,3,0,3375,17624,0,0,12,3,4,80,0,4,2,4,3,2,1,2,0
35,1,1395,1,9,4,1,1,2008,2,1,48,3,2,1,3,0,5098,18698,1,0,19,3,2,80,0,10,5,3,10,7,0,8,0
33,1,501,1,15,2,1,1,2009,2,0,95,3,2,7,4,1,4878,21653,0,1,13,3,1,80,1,10,6,3,9,7,8,1,0
32,1,267,1,29,4,0,1,2010,3,0,49,2,1,2,2,0,2837,15919,1,0,13,3,3,80,0,6,3,3,6,2,4,1,0
40,1,543,1,1,4,0,1,2012,1,1,83,3,1,2,4,1,2406,4060,8,0,19,3,3,80,2,8,3,2,1,0,0,0,0
32,1,234,0,1,4,1,1,2013,2,1,68,2,1,5,2,1,2269,18024,0,0,14,3,2,80,1,3,2,3,2,2,2,2,0
39,1,116,1,24,1,0,1,2014,1,1,52,3,2,1,4,0,4108,5340,7,0,13,3,1,80,0,18,2,3,7,7,1,7,0
38,1,201,1,10,3,1,1,2015,2,0,99,1,3,6,3,1,13206,3376,3,0,12,3,1,80,1,20,3,3,18,16,1,11,0
32,1,801,0,1,4,2,1,2016,3,0,48,3,3,0,4,1,10422,24032,1,0,19,3,3,80,2,14,3,3,14,10,5,7,0
37,1,161,1,10,3,0,1,2017,3,0,42,4,3,6,4,1,13744,15471,1,1,25,4,1,80,1,16,2,3,16,11,6,8,0
25,1,1382,0,8,2,4,1,2018,1,0,85,3,2,0,3,2,4907,13684,0,1,22,4,2,80,1,6,3,2,5,3,0,4,0
52,0,585,0,29,4,0,1,2019,1,1,40,3,1,5,4,2,3482,19788,2,0,15,3,2,80,2,16,3,2,9,8,0,0,0
44,1,1037,1,1,3,1,1,2020,2,1,42,3,1,1,4,0,2436,13422,6,1,12,3,3,80,0,6,2,3,4,3,1,2,0
21,1,501,0,5,1,1,1,2021,3,1,58,3,1,5,1,0,2380,25479,1,1,11,3,4,80,0,2,6,3,2,2,1,2,0
39,0,105,1,9,3,0,1,2022,4,1,87,3,5,4,4,0,19431,15302,2,0,13,3,3,80,0,21,3,2,6,0,1,3,0
23,1,638,0,9,3,2,1,2023,4,1,33,3,1,5,1,1,1790,26956,1,0,19,3,1,80,1,1,3,2,1,0,1,0,1
36,1,557,0,3,3,1,1,2024,1,0,94,2,3,0,4,1,7644,12695,0,0,19,3,3,80,2,10,2,3,9,7,3,4,0
36,1,688,1,4,2,0,1,2025,4,0,97,3,2,3,2,2,5131,9192,7,0,13,3,2,80,3,18,3,3,4,2,0,2,0
56,0,667,1,1,4,0,1,2026,3,1,57,3,2,7,3,2,6306,26236,1,0,21,4,1,80,1,13,2,2,13,12,1,9,0
29,1,1092,1,1,4,1,1,2027,1,1,36,3,1,1,4,1,4787,26124,9,1,14,3,2,80,3,4,3,4,2,2,2,2,1
42,1,300,1,2,3,0,1,2031,1,1,56,3,5,4,3,1,18880,17312,5,0,11,3,1,80,0,24,2,2,22,6,4,14,0
56,1,310,1,7,2,3,1,2032,4,1,72,3,1,2,3,1,2339,3666,8,0,11,3,4,80,1,14,4,1,10,9,9,8,1
41,1,582,1,28,4,0,1,2034,1,0,60,2,4,3,2,1,13570,5640,0,0,23,4,3,80,1,21,3,3,20,7,0,10,0
34,1,704,0,28,3,2,1,2035,4,0,95,2,2,0,3,1,6712,8978,1,0,21,4,4,80,2,8,2,3,8,7,1,7,0
36,0,301,0,15,4,2,1,2036,4,1,88,1,2,0,4,2,5406,10436,1,0,24,4,1,80,1,15,4,2,15,12,11,11,0
41,1,930,0,3,3,0,1,2037,3,1,57,2,2,0,2,2,8938,12227,2,0,11,3,3,80,1,14,5,3,5,4,0,4,0
32,1,529,1,2,3,3,1,2038,4,1,78,3,1,1,1,0,2439,11288,1,0,14,3,4,80,0,4,4,3,4,2,1,2,0
35,1,1146,2,26,4,0,1,2040,3,0,31,3,3,8,4,0,8837,16642,1,1,16,3,3,80,0,9,2,3,9,0,1,7,0
38,1,345,0,10,2,0,1,2041,1,0,100,3,2,0,4,1,5343,5982,1,0,11,3,3,80,1,10,1,3,10,7,1,9,0
50,1,878,0,1,4,0,1,2044,2,1,94,3,2,0,3,2,6728,14255,7,0,12,3,4,80,2,12,3,3,6,3,0,1,1
36,1,1120,0,11,4,2,1,2045,2,0,100,2,2,0,4,1,6652,14369,4,0,13,3,1,80,1,8,2,2,6,3,0,0,0
45,1,374,0,20,3,0,1,2046,4,0,50,3,2,0,3,0,4850,23333,8,0,15,3,3,80,0,8,3,3,5,3,0,1,0
40,1,1322,1,2,4,0,1,2048,3,1,52,2,1,1,3,0,2809,2725,2,0,14,3,4,80,0,8,2,3,2,2,2,2,0
35,1,1199,1,18,4,0,1,2049,3,1,80,3,2,7,3,1,5689,24594,1,1,14,3,4,80,2,10,2,4,10,2,0,2,0
40,1,1194,1,2,4,1,1,2051,3,0,98,3,1,1,3,1,2001,12549,2,0,14,3,2,80,3,20,2,3,5,3,0,2,0
35,1,287,1,1,4,0,1,2052,3,0,62,1,1,1,4,1,2977,8952,1,0,12,3,4,80,1,4,5,3,4,3,1,1,0
29,1,1378,1,13,2,4,1,2053,4,1,46,2,2,2,2,1,4025,23679,4,1,13,3,1,80,1,10,2,3,4,3,0,3,0
29,1,468,1,28,4,1,1,2054,4,0,73,2,1,1,1,0,3785,8489,1,0,14,3,2,80,0,5,3,1,5,4,0,4,0
50,1,410,0,28,3,2,1,2055,4,1,39,2,3,0,1,2,10854,16586,4,1,13,3,2,80,1,20,3,3,3,2,2,0,1
39,1,722,0,24,1,2,1,2056,2,0,60,2,4,0,4,1,12031,8828,0,0,11,3,1,80,1,21,2,2,20,9,9,6,0
31,0,325,1,5,3,1,1,2057,2,1,74,3,2,3,1,0,9936,3787,0,0,19,3,2,80,0,10,2,3,9,4,1,7,0
26,1,1167,0,5,3,4,1,2060,4,0,30,2,1,5,3,0,2966,21378,0,0,18,3,4,80,0,5,2,3,4,2,0,0,0
36,1,884,1,23,2,1,1,2061,3,1,41,4,2,2,4,1,2571,12290,4,0,17,3,3,80,1,17,3,3,5,2,0,3,0
39,1,613,1,6,1,1,1,2062,4,1,42,2,3,7,1,1,9991,21457,4,0,15,3,1,80,1,9,5,3,7,7,1,7,0
27,1,155,1,4,3,0,1,2064,2,1,87,4,2,3,2,1,6142,5174,1,1,20,4,2,80,1,6,0,3,6,2,0,3,0
49,1,1023,0,2,3,1,1,2065,4,1,63,2,2,0,2,1,5390,13243,2,0,14,3,4,80,0,17,3,2,9,6,0,8,0
34,1,628,1,8,3,1,1,2068,2,1,82,4,2,2,3,1,4404,10228,2,0,12,3,1,80,0,6,3,4,4,3,1,2,0
